New Name                         Original Name
  y                public isShowing()
  onDismiss        public onDismiss()
  onGlobalLayout   public onGlobalLayout()
  onItemClick      public onItemClick(android.widget.AdapterView,android.view.View,int,long)
  onKey            public onKey(android.view.View,int,android.view.KeyEvent)

android.support.v7.internal.view.menu.MenuPopupHelper$IOException        (eu.siacs.conversations.voicerecorder.eval_dv)
===============================================================================
  No methods

android.support.v7.internal.view.menu.MenuPopupHelper$MenuAdapter        (eu.siacs.conversations.voicerecorder.eval_ih$a)
===============================================================================
  getItem              public getItem(int)
  k                    static access$000(android.support.v7.internal.view.menu.MenuPopupHelper$MenuAdapter)
  m                    findExpandedIndex()
  getCount             public getCount()
  getItem              public volatile getItem(int)
  getItemId            public getItemId(int)
  getView              public getView(int,android.view.View,android.view.ViewGroup)
  notifyDataSetChanged public notifyDataSetChanged()

android.support.v7.internal.view.menu.MenuPresenter      (eu.siacs.conversations.voicerecorder.eval_b2)
===============================================================================
  b        public abstract setCallback(android.support.v7.internal.view.menu.MenuPresenter$Callback)
  c        public abstract getId()
  e        public abstract onSubMenuSelected(android.support.v7.internal.view.menu.SubMenuBuilder)
  eval__   public abstract onSaveInstanceState()
  eval_i   public abstract collapseItemActionView(android.support.v7.internal.view.menu.MenuBuilder,android.support.v7.internal.view.menu.MenuItemImpl)
  g        public abstract updateMenuView(boolean)
  h        public abstract onRestoreInstanceState(android.os.Parcelable)
  j        public abstract flagActionItems()
  j        public abstract onCloseMenu(android.support.v7.internal.view.menu.MenuBuilder,boolean)
  l        public abstract expandItemActionView(android.support.v7.internal.view.menu.MenuBuilder,android.support.v7.internal.view.menu.MenuItemImpl)
  l        public abstract getMenuView(android.view.ViewGroup)
  p        public abstract initForMenu(android.content.Context,android.support.v7.internal.view.menu.MenuBuilder)

android.support.v7.internal.view.menu.MenuPresenter$ArrayOutOfBoundsException    (eu.siacs.conversations.voicerecorder.eval_ar)
===============================================================================
  No methods

android.support.v7.internal.view.menu.MenuPresenter$Callback     (eu.siacs.conversations.voicerecorder.eval_b2$e)
===============================================================================
  eval_p   public abstract onCloseMenu(android.support.v7.internal.view.menu.MenuBuilder,boolean)
  p        public abstract onOpenSubMenu(android.support.v7.internal.view.menu.MenuBuilder)

android.support.v7.internal.view.menu.MenuView   (eu.siacs.conversations.voicerecorder.eval_wd)
===============================================================================
  i    public abstract getWindowAnimations()
  w    public abstract initialize(android.support.v7.internal.view.menu.MenuBuilder)

android.support.v7.internal.view.menu.MenuView$ArrayOutOfBoundsException (eu.siacs.conversations.voicerecorder.eval_dq)
===============================================================================
  No methods

android.support.v7.internal.view.menu.MenuView$ItemView  (eu.siacs.conversations.voicerecorder.eval_wd$v)
===============================================================================
  d        public abstract setEnabled(boolean)
  eval_u   public abstract setChecked(boolean)
  f        public abstract setIcon(android.graphics.drawable.Drawable)
  k        public abstract setCheckable(boolean)
  l        public abstract prefersCondensedTitle()
  l        public abstract setShortcut(boolean,char)
  o        public abstract initialize(android.support.v7.internal.view.menu.MenuItemImpl,int)
  p        public abstract getItemData()
  u        public abstract showsIcon()
  v        public abstract setTitle(java.lang.CharSequence)

android.support.v7.internal.view.menu.MenuWrapperFactory (eu.siacs.conversations.voicerecorder.eval_oy)
===============================================================================
  a    public static wrapSupportMenu(android.content.Context,android.support.v4.internal.view.SupportMenu)
  g    public static wrapSupportMenuItem(android.content.Context,android.support.v4.internal.view.SupportMenuItem)
  o    public static wrapSupportSubMenu(android.content.Context,android.support.v4.internal.view.SupportSubMenu)

android.support.v7.internal.view.menu.MenuWrapperFactory$ArrayOutOfBoundsException       (eu.siacs.conversations.voicerecorder.eval_ce)
